LOC_PID,LGA_PID,LGA,LOCALITY,State.Region,ABB_NAME,Metro.Region,State,POA_CODE16
VIC1220,VIC179,Warrnambool,Illowa,Barwon South West,WARRNAMBOOL,,VIC,3282
VIC1220,VIC229,Moyne,Illowa,Barwon South West,MOYNE,,VIC,3282
VIC1221,VIC215,Greater Geelong,Indented Head,Barwon South West,GREATER GEELONG,,VIC,3223
VIC1222,VIC191,Indigo,Indigo Valley,Hume,INDIGO,,VIC,3688
VIC1222,VIC192,Wodonga,Indigo Valley,Hume,WODONGA,,VIC,3691
VIC1223,VIC185,Loddon,Inglewood,Loddon Mallee,LODDON,,VIC,3517
VIC1224,VIC236,Moorabool,Ingliston,Grampians,MOORABOOL,,VIC,3342
VIC1225,VIC169,Central Goldfields,Inkerman,Loddon Mallee,CENTRAL GOLDFIELDS,,VIC,3472
VIC1225,VIC185,Loddon,Inkerman,Loddon Mallee,LODDON,,VIC,3472
VIC1226,VIC190,Moira,Invergordon,Hume,MOIRA,,VIC,3636
VIC1227,VIC225,Surf Coast,Inverleigh,Barwon South West,SURF COAST,,VIC,3321
VIC1227,VIC230,Golden Plains,Inverleigh,Grampians,GOLDEN PLAINS,,VIC,3321
VIC1228,VIC173,Bass Coast,Inverloch,Gippsland,BASS COAST,,VIC,3996
VIC1228,VIC178,South Gippsland,Inverloch,Gippsland,SOUTH GIPPSLAND,,VIC,3996
VIC1229,VIC241,Ballarat,Invermay,Grampians,BALLARAT,,VIC,3352
VIC1229,VIC94,Hepburn,Invermay,Grampians,HEPBURN,,VIC,3364
VIC123,VIC196,Whitehorse,Balwyn North,Greater Metropolitan Melbourne,WHITEHORSE,Metropolitan Melbourne,VIC,3104
VIC123,VIC201,Boroondara,Balwyn North,Greater Metropolitan Melbourne,BOROONDARA,Metropolitan Melbourne,VIC,3104
VIC1230,VIC241,Ballarat,Invermay Park,Grampians,BALLARAT,,VIC,3350
VIC1231,VIC212,Cardinia,Iona,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3815
VIC1232,VIC222,Mildura,Iraak,Loddon Mallee,MILDURA,,VIC,3494
VIC1233,VIC105,Mount Alexander,Irishtown,Loddon Mallee,MOUNT ALEXANDER,,VIC,3451
VIC1234,VIC193,Greater Bendigo,Ironbark,Loddon Mallee,GREATER BENDIGO,,VIC,3550
VIC1235,VIC224,Colac Otway,Irrewarra,Barwon South West,COLAC OTWAY,,VIC,3249
VIC1236,VIC224,Colac Otway,Irrewillipe,Barwon South West,COLAC OTWAY,,VIC,3249
VIC1237,VIC224,Colac Otway,Irrewillipe East,Barwon South West,COLAC OTWAY,,VIC,3249
VIC1238,VIC222,Mildura,Irymple,Loddon Mallee,MILDURA,,VIC,3498
VIC1239,VIC188,Banyule,Ivanhoe,Greater Metropolitan Melbourne,BANYULE,Metropolitan Melbourne,VIC,3079
VIC124,VIC239,Campaspe,Bamawm,Loddon Mallee,CAMPASPE,,VIC,3561
VIC1240,VIC188,Banyule,Ivanhoe East,Greater Metropolitan Melbourne,BANYULE,Metropolitan Melbourne,VIC,3079
VIC1241,VIC198,Hume,Jacana,Greater Metropolitan Melbourne,HUME,Outer Metropolitan,VIC,3047
VIC1242,VIC218,Wellington,Jack River,Gippsland,WELLINGTON,,VIC,3971
VIC1243,VIC193,Greater Bendigo,Jackass Flat,Loddon Mallee,GREATER BENDIGO,,VIC,3556
VIC1244,VIC194,Baw Baw,Jacob Creek,Gippsland,BAW BAW,,VIC,3825
VIC1245,VIC173,Bass Coast,Jam Jerrup,Gippsland,BASS COAST,,VIC,3984
VIC1246,VIC244,Mansfield,Jamieson,Hume,MANSFIELD,,VIC,3723
VIC1247,VIC225,Surf Coast,Jan Juc,Barwon South West,SURF COAST,,VIC,3228
VIC1248,VIC231,Corangamite,Jancourt,Barwon South West,CORANGAMITE,,VIC,3266
VIC1249,VIC224,Colac Otway,Jancourt East,Barwon South West,COLAC OTWAY,,VIC,3266
VIC1249,VIC231,Corangamite,Jancourt East,Barwon South West,CORANGAMITE,,VIC,3266
VIC125,VIC239,Campaspe,Bamawm Extension,Loddon Mallee,CAMPASPE,,VIC,3564
VIC1250,VIC185,Loddon,Jarklin,Loddon Mallee,LODDON,,VIC,3517
VIC1251,VIC243,East Gippsland,Jarrahmond,Gippsland,EAST GIPPSLAND,,VIC,3888
VIC1252,VIC187,Towong,Jarvis Creek,Hume,TOWONG,,VIC,3700
VIC1253,VIC219,Latrobe,Jeeralang,Gippsland,LATROBE,,VIC,3840
VIC1254,VIC219,Latrobe,Jeeralang Junction,Gippsland,LATROBE,,VIC,3840
VIC1255,VIC178,South Gippsland,Jeetho,Gippsland,SOUTH GIPPSLAND,,VIC,3945
VIC1256,VIC183,Buloke,Jeffcott,Loddon Mallee,BULOKE,,VIC,3480
VIC1257,VIC183,Buloke,Jeffcott North,Loddon Mallee,BULOKE,,VIC,3480
VIC1258,VIC152,Hindmarsh,Jeparit,Grampians,HINDMARSH,,VIC,3423
VIC1259,VIC194,Baw Baw,Jericho,Gippsland,BAW BAW,,VIC,3825
VIC126,VIC225,Surf Coast,Bambra,Barwon South West,SURF COAST,,VIC,3241
VIC1260,VIC183,Buloke,Jeruk,Loddon Mallee,BULOKE,,VIC,3527
VIC1261,VIC183,Buloke,Jil Jil,Loddon Mallee,BULOKE,,VIC,3483
VIC1262,VIC153,Horsham,Jilpanger,Grampians,HORSHAM,,VIC,3409
VIC1263,VIC194,Baw Baw,Jindivick,Gippsland,BAW BAW,,VIC,3818
VIC1264,VIC166,Northern Grampians,Joel Joel,Grampians,NORTHERN GRAMPIANS,,VIC,3384
VIC1265,VIC166,Northern Grampians,Joel South,Grampians,NORTHERN GRAMPIANS,,VIC,3384
VIC1266,VIC224,Colac Otway,Johanna,Barwon South West,COLAC OTWAY,,VIC,3238
VIC1267,VIC243,East Gippsland,Johnsonville,Gippsland,EAST GIPPSLAND,,VIC,3902
VIC1268,VIC105,Mount Alexander,Joyces Creek,Loddon Mallee,MOUNT ALEXANDER,,VIC,3364
VIC1268,VIC169,Central Goldfields,Joyces Creek,Loddon Mallee,CENTRAL GOLDFIELDS,,VIC,3364
VIC1269,VIC219,Latrobe,Jumbuk,Gippsland,LATROBE,,VIC,3869
VIC127,VIC230,Golden Plains,Bamganie,Grampians,GOLDEN PLAINS,,VIC,3333
VIC1270,VIC178,South Gippsland,Jumbunna,Gippsland,SOUTH GIPPSLAND,,VIC,3951
VIC1271,VIC213,Casey,Junction Village,Greater Metropolitan Melbourne,CASEY,Outer Metropolitan,VIC,3977
VIC1272,VIC153,Horsham,Jung,Grampians,HORSHAM,,VIC,3401
VIC1272,VIC200,Yarriambiack,Jung,Grampians,YARRIAMBIACK,,VIC,3390
VIC1273,VIC185,Loddon,Jungaburra,Loddon Mallee,LODDON,,VIC,3575
VIC1274,VIC193,Greater Bendigo,Junortoun,Loddon Mallee,GREATER BENDIGO,,VIC,3551
VIC1275,VIC190,Moira,Kaarimba,Hume,MOIRA,,VIC,3635
VIC1276,VIC232,West Wimmera,Kadnook,Grampians,WEST WIMMERA,,VIC,3318
VIC1277,VIC243,East Gippsland,Kalimna,Gippsland,EAST GIPPSLAND,,VIC,3909
VIC1278,VIC243,East Gippsland,Kalimna West,Gippsland,EAST GIPPSLAND,,VIC,3909
VIC1279,VIC198,Hume,Kalkallo,Greater Metropolitan Melbourne,HUME,Outer Metropolitan,VIC,3064
VIC128,VIC192,Wodonga,Bandiana,Hume,WODONGA,,VIC,3691
VIC1280,VIC153,Horsham,Kalkee,Grampians,HORSHAM,,VIC,3401
VIC1281,VIC206,Yarra Ranges,Kallista,Greater Metropolitan Melbourne,YARRA RANGES,Outer Metropolitan,VIC,3791
VIC1282,VIC206,Yarra Ranges,Kalorama,Greater Metropolitan Melbourne,YARRA RANGES,Outer Metropolitan,VIC,3766
VIC1283,VIC183,Buloke,Kalpienung,Loddon Mallee,BULOKE,,VIC,3529
VIC1284,VIC185,Loddon,Kamarooka,Loddon Mallee,LODDON,,VIC,3570
VIC1284,VIC193,Greater Bendigo,Kamarooka,Loddon Mallee,GREATER BENDIGO,,VIC,3570
VIC1285,VIC185,Loddon,Kamarooka North,Loddon Mallee,LODDON,,VIC,3571
VIC1286,VIC153,Horsham,Kanagulk,Grampians,HORSHAM,,VIC,3401
VIC1287,VIC242,Alpine,Kancoona,Hume,ALPINE,,VIC,3691
VIC1288,VIC193,Greater Bendigo,Kangaroo Flat,Loddon Mallee,GREATER BENDIGO,,VIC,3555
VIC1289,VIC216,Nillumbik,Kangaroo Ground,Greater Metropolitan Melbourne,NILLUMBIK,Outer Metropolitan,VIC,3097
VIC129,VIC200,Yarriambiack,Bangerang,Grampians,YARRIAMBIACK,,VIC,3393
VIC1290,VIC152,Hindmarsh,Kaniva,Grampians,HINDMARSH,,VIC,3418
VIC1290,VIC232,West Wimmera,Kaniva,Grampians,WEST WIMMERA,,VIC,3419
VIC1291,VIC244,Mansfield,Kanumbra,Hume,MANSFIELD,,VIC,3715
VIC1291,VIC250,Murrindindi,Kanumbra,Hume,MURRINDINDI,,VIC,3719
VIC1292,VIC166,Northern Grampians,Kanya,Grampians,NORTHERN GRAMPIANS,,VIC,3477
VIC1293,VIC239,Campaspe,Kanyapella,Loddon Mallee,CAMPASPE,,VIC,3564
VIC1294,VIC233,Southern Grampians,Karabeal,Barwon South West,SOUTHERN GRAMPIANS,,VIC,3294
VIC1295,VIC178,South Gippsland,Kardella,Gippsland,SOUTH GIPPSLAND,,VIC,3951
VIC1296,VIC178,South Gippsland,Kardella South,Gippsland,SOUTH GIPPSLAND,,VIC,3950
VIC1297,VIC231,Corangamite,Kariah,Barwon South West,CORANGAMITE,,VIC,3260
VIC1298,VIC232,West Wimmera,Karnak,Grampians,WEST WIMMERA,,VIC,3401
VIC1299,VIC93,Greater Shepparton,Karramomus,Hume,GREATER SHEPPARTON,,VIC,3631
VIC13,VIC218,Wellington,Airly,Gippsland,WELLINGTON,,VIC,3851
VIC130,VIC247,Greater Dandenong,Bangholme,Greater Metropolitan Melbourne,GREATER DANDENONG,Outer Metropolitan,VIC,3175
VIC1300,VIC183,Buloke,Karyrie,Loddon Mallee,BULOKE,,VIC,3483
VIC1301,VIC190,Moira,Katamatite,Hume,MOIRA,,VIC,3649
VIC1302,VIC190,Moira,Katamatite East,Hume,MOIRA,,VIC,3649
VIC1303,VIC93,Greater Shepparton,Katandra,Hume,GREATER SHEPPARTON,,VIC,3634
VIC1304,VIC93,Greater Shepparton,Katandra West,Hume,GREATER SHEPPARTON,,VIC,3634
VIC1305,VIC190,Moira,Katunga,Hume,MOIRA,,VIC,3640
VIC1306,VIC224,Colac Otway,Kawarren,Barwon South West,COLAC OTWAY,,VIC,3249
VIC1307,VIC189,Brimbank,Kealba,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3021
VIC1308,VIC214,Gannawarra,Keely,Loddon Mallee,GANNAWARRA,,VIC,3568
VIC1309,VIC189,Brimbank,Keilor,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3036
VIC1309,VIC198,Hume,Keilor,Greater Metropolitan Melbourne,HUME,Outer Metropolitan,VIC,3036
VIC131,VIC180,Swan Hill,Bannerton,Loddon Mallee,SWAN HILL,,VIC,3549
VIC1310,VIC189,Brimbank,Keilor Downs,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3038
VIC1311,VIC121,Moonee Valley,Keilor East,Greater Metropolitan Melbourne,MOONEE VALLEY,Metropolitan Melbourne,VIC,3033
VIC1311,VIC189,Brimbank,Keilor East,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3033
VIC1312,VIC189,Brimbank,Keilor Lodge,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3038
VIC1313,VIC189,Brimbank,Keilor North,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3036
VIC1314,VIC189,Brimbank,Keilor Park,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3042
VIC1315,VIC200,Yarriambiack,Kellalac,Grampians,YARRIAMBIACK,,VIC,3393
VIC1316,VIC110,Strathbogie,Kelvin View,Hume,STRATHBOGIE,,VIC,3666
VIC1317,VIC180,Swan Hill,Kenley,Loddon Mallee,SWAN HILL,,VIC,3597
VIC1318,VIC152,Hindmarsh,Kenmare,Grampians,HINDMARSH,,VIC,3395
VIC1319,VIC231,Corangamite,Kennedys Creek,Barwon South West,CORANGAMITE,,VIC,3239
VIC132,VIC230,Golden Plains,Bannockburn,Grampians,GOLDEN PLAINS,,VIC,3331
VIC1320,VIC224,Colac Otway,Kennett River,Barwon South West,COLAC OTWAY,,VIC,3234
VIC1321,VIC193,Greater Bendigo,Kennington,Loddon Mallee,GREATER BENDIGO,,VIC,3550
VIC1322,VIC121,Moonee Valley,Kensington,Greater Metropolitan Melbourne,MOONEE VALLEY,Metropolitan Melbourne,VIC,3031
VIC1322,VIC132,Melbourne,Kensington,Greater Metropolitan Melbourne,MELBOURNE,Inner Melbourne,VIC,3031
VIC1323,VIC214,Gannawarra,Kerang,Loddon Mallee,GANNAWARRA,,VIC,3579
VIC1324,VIC214,Gannawarra,Kerang East,Loddon Mallee,GANNAWARRA,,VIC,3579
VIC1325,VIC191,Indigo,Kergunyah,Hume,INDIGO,,VIC,3691
VIC1326,VIC242,Alpine,Kergunyah South,Hume,ALPINE,,VIC,3691
VIC1327,VIC173,Bass Coast,Kernot,Gippsland,BASS COAST,,VIC,3979
VIC1328,VIC228,Macedon Ranges,Kerrie,Loddon Mallee,MACEDON RANGES,,VIC,3434
VIC1329,VIC250,Murrindindi,Kerrisdale,Hume,MURRINDINDI,,VIC,3660
VIC133,VIC183,Buloke,Banyan,Loddon Mallee,BULOKE,,VIC,3485
VIC1330,VIC244,Mansfield,Kevington,Hume,MANSFIELD,,VIC,3723
VIC1331,VIC201,Boroondara,Kew,Greater Metropolitan Melbourne,BOROONDARA,Metropolitan Melbourne,VIC,3101
VIC1332,VIC201,Boroondara,Kew East,Greater Metropolitan Melbourne,BOROONDARA,Metropolitan Melbourne,VIC,3102
VIC1333,VIC153,Horsham,Kewell,Grampians,HORSHAM,,VIC,3401
VIC1333,VIC200,Yarriambiack,Kewell,Grampians,YARRIAMBIACK,,VIC,3390
VIC1334,VIC247,Greater Dandenong,Keysborough,Greater Metropolitan Melbourne,GREATER DANDENONG,Outer Metropolitan,VIC,3173
VIC1335,VIC93,Greater Shepparton,Kialla,Hume,GREATER SHEPPARTON,,VIC,3631
VIC1336,VIC93,Greater Shepparton,Kialla East,Hume,GREATER SHEPPARTON,,VIC,3631
VIC1337,VIC93,Greater Shepparton,Kialla West,Hume,GREATER SHEPPARTON,,VIC,3631
VIC1338,VIC152,Hindmarsh,Kiata,Grampians,HINDMARSH,,VIC,3418
VIC1339,VIC191,Indigo,Kiewa,Hume,INDIGO,,VIC,3691
VIC134,VIC166,Northern Grampians,Banyena,Grampians,NORTHERN GRAMPIANS,,VIC,3388
VIC1340,VIC173,Bass Coast,Kilcunda,Gippsland,BASS COAST,,VIC,3995
VIC1343,VIC229,Moyne,Killarney,Barwon South West,MOYNE,,VIC,3283
VIC1344,VIC186,Wangaratta,Killawarra,Hume,WANGARATTA,,VIC,3678
VIC1345,VIC250,Murrindindi,Killingworth,Hume,MURRINDINDI,,VIC,3717
VIC1346,VIC218,Wellington,Kilmany,Gippsland,WELLINGTON,,VIC,3851
VIC1347,VIC211,Mitchell,Kilmore,Hume,MITCHELL,,VIC,3764
VIC1348,VIC211,Mitchell,Kilmore East,Hume,MITCHELL,,VIC,3764
VIC1349,VIC206,Yarra Ranges,Kilsyth,Greater Metropolitan Melbourne,YARRA RANGES,Outer Metropolitan,VIC,3137
VIC1349,VIC207,Maroondah,Kilsyth,Greater Metropolitan Melbourne,MAROONDAH,Outer Metropolitan,VIC,3137
VIC135,VIC192,Wodonga,Baranduda,Hume,WODONGA,,VIC,3691
VIC1350,VIC207,Maroondah,Kilsyth South,Greater Metropolitan Melbourne,MAROONDAH,Outer Metropolitan,VIC,3137
VIC1351,VIC193,Greater Bendigo,Kimbolton,Loddon Mallee,GREATER BENDIGO,,VIC,3551
VIC1352,VIC186,Wangaratta,King Valley,Hume,WANGARATTA,,VIC,3678
VIC1353,VIC216,Nillumbik,Kinglake,Greater Metropolitan Melbourne,NILLUMBIK,Outer Metropolitan,VIC,3763
VIC1353,VIC250,Murrindindi,Kinglake,Hume,MURRINDINDI,,VIC,3763
VIC1354,VIC250,Murrindindi,Kinglake Central,Hume,MURRINDINDI,,VIC,3757
VIC1355,VIC197,Whittlesea,Kinglake West,Greater Metropolitan Melbourne,WHITTLESEA,Outer Metropolitan,VIC,3757
VIC1355,VIC216,Nillumbik,Kinglake West,Greater Metropolitan Melbourne,NILLUMBIK,Outer Metropolitan,VIC,3757
VIC1355,VIC250,Murrindindi,Kinglake West,Hume,MURRINDINDI,,VIC,3757
VIC1356,VIC185,Loddon,Kingower,Loddon Mallee,LODDON,,VIC,3517
VIC1357,VIC189,Brimbank,Kings Park,Greater Metropolitan Melbourne,BRIMBANK,Outer Metropolitan,VIC,3021
VIC1358,VIC205,Darebin,Kingsbury,Greater Metropolitan Melbourne,DAREBIN,Metropolitan Melbourne,VIC,3083
VIC1359,VIC94,Hepburn,Kingston,Grampians,HEPBURN,,VIC,3364
VIC136,VIC105,Mount Alexander,Barfold,Loddon Mallee,MOUNT ALEXANDER,,VIC,3444
VIC1360,VIC234,Maribyrnong,Kingsville,Greater Metropolitan Melbourne,MARIBYRNONG,Metropolitan Melbourne,VIC,3012
VIC1361,VIC183,Buloke,Kinnabulla,Loddon Mallee,BULOKE,,VIC,3483
VIC1362,VIC185,Loddon,Kinypanial,Loddon Mallee,LODDON,,VIC,3520
VIC1363,VIC229,Moyne,Kirkstall,Barwon South West,MOYNE,,VIC,3283
VIC1364,VIC110,Strathbogie,Kirwans Bridge,Hume,STRATHBOGIE,,VIC,3608
VIC1365,VIC110,Strathbogie,Kithbrook,Hume,STRATHBOGIE,,VIC,3666
VIC1366,VIC229,Moyne,Knebsworth,Barwon South West,MOYNE,,VIC,3286
VIC1367,VIC193,Greater Bendigo,Knowsley,Loddon Mallee,GREATER BENDIGO,,VIC,3523
VIC1368,VIC209,Knox,Knoxfield,Greater Metropolitan Melbourne,KNOX,Outer Metropolitan,VIC,3180
VIC1369,VIC231,Corangamite,Koallah,Barwon South West,CORANGAMITE,,VIC,3260
VIC137,VIC105,Mount Alexander,Baringhup,Loddon Mallee,MOUNT ALEXANDER,,VIC,3463
VIC1370,VIC187,Towong,Koetong,Hume,TOWONG,,VIC,3704
VIC1371,VIC229,Moyne,Kolora,Barwon South West,MOYNE,,VIC,3265
VIC1371,VIC231,Corangamite,Kolora,Barwon South West,CORANGAMITE,,VIC,3265
VIC1372,VIC173,Bass Coast,Kongwak,Gippsland,BASS COAST,,VIC,3951
VIC1372,VIC178,South Gippsland,Kongwak,Gippsland,SOUTH GIPPSLAND,,VIC,3951
VIC1373,VIC233,Southern Grampians,Konongwootong,Barwon South West,SOUTHERN GRAMPIANS,,VIC,3315
VIC1374,VIC212,Cardinia,Koo Wee Rup,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3981
VIC1375,VIC212,Cardinia,Koo Wee Rup North,Greater Metropolitan Melbourne,CARDINIA,Outer Metropolitan,VIC,3810
VIC1376,VIC180,Swan Hill,Kooloonong,Loddon Mallee,SWAN HILL,,VIC,3597
VIC1377,VIC110,Strathbogie,Koonda,Hume,STRATHBOGIE,,VIC,3669
VIC1378,VIC214,Gannawarra,Koondrook,Loddon Mallee,GANNAWARRA,,VIC,3580
VIC1379,VIC190,Moira,Koonoomoo,Hume,MOIRA,,VIC,3644
VIC138,VIC105,Mount Alexander,Baringhup West,Loddon Mallee,MOUNT ALEXANDER,,VIC,3463
VIC138,VIC169,Central Goldfields,Baringhup West,Loddon Mallee,CENTRAL GOLDFIELDS,,VIC,3472
VIC1380,VIC178,South Gippsland,Koonwarra,Gippsland,SOUTH GIPPSLAND,,VIC,3954
VIC1381,VIC166,Northern Grampians,Kooreh,Grampians,NORTHERN GRAMPIANS,,VIC,3477
VIC1382,VIC222,Mildura,Koorlong,Loddon Mallee,MILDURA,,VIC,3501
VIC1383,VIC219,Latrobe,Koornalla,Gippsland,LATROBE,,VIC,3844
VIC1384,VIC94,Hepburn,Kooroocheang,Grampians,HEPBURN,,VIC,3364
VIC1385,VIC218,Wellington,Koorool,Gippsland,WELLINGTON,,VIC,3860
VIC1386,VIC178,South Gippsland,Koorooman,Gippsland,SOUTH GIPPSLAND,,VIC,3953
VIC1387,VIC203,Stonnington,Kooyong,Greater Metropolitan Melbourne,STONNINGTON,Inner Melbourne,VIC,3144
VIC1388,VIC250,Murrindindi,Koriella,Hume,MURRINDINDI,,VIC,3714
VIC1389,VIC236,Moorabool,Korobeit,Grampians,MOORABOOL,,VIC,3341
VIC139,VIC199,Benalla,Barjarg,Hume,BENALLA,,VIC,3723
VIC139,VIC244,Mansfield,Barjarg,Hume,MANSFIELD,,VIC,3723
VIC1390,VIC229,Moyne,Koroit,Barwon South West,MOYNE,,VIC,3282
VIC1391,VIC185,Loddon,Korong Vale,Loddon Mallee,LODDON,,VIC,3520
VIC1392,VIC214,Gannawarra,Koroop,Loddon Mallee,GANNAWARRA,,VIC,3579
VIC1393,VIC178,South Gippsland,Korumburra,Gippsland,SOUTH GIPPSLAND,,VIC,3950
VIC1394,VIC178,South Gippsland,Korumburra South,Gippsland,SOUTH GIPPSLAND,,VIC,3950
VIC1395,VIC236,Moorabool,Korweinguboora,Grampians,MOORABOOL,,VIC,3461
VIC1395,VIC94,Hepburn,Korweinguboora,Grampians,HEPBURN,,VIC,3461
VIC1396,VIC239,Campaspe,Kotta,Loddon Mallee,CAMPASPE,,VIC,3565
VIC1397,VIC190,Moira,Kotupna,Hume,MOIRA,,VIC,3638
VIC1398,VIC239,Campaspe,Koyuga,Loddon Mallee,CAMPASPE,,VIC,3622
VIC1399,VIC173,Bass Coast,Krowera,Gippsland,BASS COAST,,VIC,3945
VIC1399,VIC178,South Gippsland,Krowera,Gippsland,SOUTH GIPPSLAND,,VIC,3945
VIC14,VIC121,Moonee Valley,Airport West,Greater Metropolitan Melbourne,MOONEE VALLEY,Metropolitan Melbourne,VIC,3042
VIC140,VIC105,Mount Alexander,Barkers Creek,Loddon Mallee,MOUNT ALEXANDER,,VIC,3451
VIC1400,VIC222,Mildura,Kulwin,Loddon Mallee,MILDURA,,VIC,3490
VIC1401,VIC180,Swan Hill,Kunat,Loddon Mallee,SWAN HILL,,VIC,3585
VIC1402,VIC185,Loddon,Kurraca,Loddon Mallee,LODDON,,VIC,3518
VIC1403,VIC185,Loddon,Kurraca West,Loddon Mallee,LODDON,,VIC,3518
VIC1404,VIC185,Loddon,Kurting,Loddon Mallee,LODDON,,VIC,3517
VIC1405,VIC237,Melton,Kurunjang,Greater Metropolitan Melbourne,MELTON,Outer Metropolitan,VIC,3337
VIC1406,VIC239,Campaspe,Kyabram,Loddon Mallee,CAMPASPE,,VIC,3620
VIC1406,VIC93,Greater Shepparton,Kyabram,Hume,GREATER SHEPPARTON,,VIC,3620
VIC1407,VIC93,Greater Shepparton,Kyabram South,Hume,GREATER SHEPPARTON,,VIC,3620
VIC1408,VIC228,Macedon Ranges,Kyneton,Loddon Mallee,MACEDON RANGES,,VIC,3444
VIC1409,VIC228,Macedon Ranges,Kyneton South,Loddon Mallee,MACEDON RANGES,,VIC,3444
VIC141,VIC166,Northern Grampians,Barkly,Grampians,NORTHERN GRAMPIANS,,VIC,3477
VIC141,VIC217,Pyrenees,Barkly,Grampians,PYRENEES,,VIC,3384
VIC1410,VIC239,Campaspe,Kyvalley,Loddon Mallee,CAMPASPE,,VIC,3621
VIC1411,VIC185,Loddon,Laanecoorie,Loddon Mallee,LODDON,,VIC,3463
VIC1412,VIC229,Moyne,Laang,Barwon South West,MOYNE,,VIC,3265
VIC1413,VIC194,Baw Baw,Labertouche,Gippsland,BAW BAW,,VIC,3816
VIC1414,VIC186,Wangaratta,Laceby,Hume,WANGARATTA,,VIC,3678
VIC1415,VIC193,Greater Bendigo,Ladys Pass,Loddon Mallee,GREATER BENDIGO,,VIC,3523
VIC1416,VIC166,Northern Grampians,Laen,Grampians,NORTHERN GRAMPIANS,,VIC,3480
VIC1416,VIC183,Buloke,Laen,Loddon Mallee,BULOKE,,VIC,3480
VIC1416,VIC200,Yarriambiack,Laen,Grampians,YARRIAMBIACK,,VIC,3392
VIC1417,VIC183,Buloke,Laen East,Loddon Mallee,BULOKE,,VIC,3480
VIC1418,VIC183,Buloke,Laen North,Loddon Mallee,BULOKE,,VIC,3480
VIC1419,VIC200,Yarriambiack,Lah,Grampians,YARRIAMBIACK,,VIC,3393
VIC142,VIC236,Moorabool,Barkstead,Grampians,MOORABOOL,,VIC,3364
VIC1420,VIC153,Horsham,Laharum,Grampians,HORSHAM,,VIC,3401
VIC1420,VIC166,Northern Grampians,Laharum,Grampians,NORTHERN GRAMPIANS,,VIC,3401
VIC1421,VIC180,Swan Hill,Lake Boga,Loddon Mallee,SWAN HILL,,VIC,3584
VIC1422,VIC220,Ararat,Lake Bolac,Grampians,ARARAT,,VIC,3351
VIC1423,VIC243,East Gippsland,Lake Bunga,Gippsland,EAST GIPPSLAND,,VIC,3909
VIC1424,VIC214,Gannawarra,Lake Charm,Loddon Mallee,GANNAWARRA,,VIC,3581
VIC1425,VIC223,Glenelg,Lake Condah,Barwon South West,GLENELG,,VIC,3303
VIC1425,VIC229,Moyne,Lake Condah,Barwon South West,MOYNE,,VIC,3304
VIC1426,VIC244,Mansfield,Lake Eildon,Hume,MANSFIELD,,VIC,3713
VIC1427,VIC193,Greater Bendigo,Lake Eppalock,Loddon Mallee,GREATER BENDIGO,,VIC,3523
VIC1428,VIC166,Northern Grampians,Lake Fyans,Grampians,NORTHERN GRAMPIANS,,VIC,3381
VIC1429,VIC241,Ballarat,Lake Gardens,Grampians,BALLARAT,,VIC,3355
VIC143,VIC190,Moira,Barmah,Hume,MOIRA,,VIC,3639
VIC1430,VIC217,Pyrenees,Lake Goldsmith,Grampians,PYRENEES,,VIC,3373
VIC1431,VIC166,Northern Grampians,Lake Lonsdale,Grampians,NORTHERN GRAMPIANS,,VIC,3381
VIC1432,VIC183,Buloke,Lake Marmal,Loddon Mallee,BULOKE,,VIC,3525
VIC1432,VIC185,Loddon,Lake Marmal,Loddon Mallee,LODDON,,VIC,3525
VIC1433,VIC185,Loddon,Lake Meran,Loddon Mallee,LODDON,,VIC,3579
VIC1433,VIC214,Gannawarra,Lake Meran,Loddon Mallee,GANNAWARRA,,VIC,3579
VIC1434,VIC223,Glenelg,Lake Mundi,Barwon South West,GLENELG,,VIC,3312
VIC1435,VIC180,Swan Hill,Lake Powell,Loddon Mallee,SWAN HILL,,VIC,3597
VIC1436,VIC190,Moira,Lake Rowan,Hume,MOIRA,,VIC,3727
VIC1437,VIC243,East Gippsland,Lake Tyers,Gippsland,EAST GIPPSLAND,,VIC,3887
VIC1438,VIC243,East Gippsland,Lake Tyers Beach,Gippsland,EAST GIPPSLAND,,VIC,3909
VIC1439,VIC183,Buloke,Lake Tyrrell,Loddon Mallee,BULOKE,,VIC,3533
VIC144,VIC193,Greater Bendigo,Barnadown,Loddon Mallee,GREATER BENDIGO,,VIC,3557
VIC1440,VIC218,Wellington,Lake Wellington,Gippsland,WELLINGTON,,VIC,3851
VIC1441,VIC241,Ballarat,Lake Wendouree,Grampians,BALLARAT,,VIC,3350
VIC1442,VIC217,Pyrenees,Lake Wongan,Grampians,PYRENEES,,VIC,3373
